activity_id,activity_name,start,end,patient
dd1d0729-adc6-4d45-8f63-a304fade33b8,Donor check-in,2024-09-13 11:20:48.316440,2024-09-13 11:20:51.016269,Patient Left
795e7cb5-28c4-4018-8287-abaeeba50797,HCW check-in,2024-09-13 11:20:53.572303,2024-09-13 11:20:56.446248,Patient Left
dbfceff6-114c-453f-a3b7-79d374cf23b7,Hand hygiene,2024-09-13 11:20:57.092838,2024-09-13 11:21:04.108368,Patient Left
c0bb52cb-913b-416b-9d04-647704cd0730,Check blood drawing machine,2024-09-13 11:21:06.030910,2024-09-13 11:21:11.029490,Patient Left
b66fea1b-5483-496a-b810-0d9ace55fa8b,Disturbance,2024-09-13 11:21:13.793688,2024-09-13 11:21:16.419782,Patient Left
dbfceff6-114c-453f-a3b7-79d374cf23b7,Hand hygiene,2024-09-13 11:21:18.171216,2024-09-13 11:21:23.908628,Patient Left
ecf31e86-5b9f-419f-9822-ac505d6280cd,Apply tourniquet,2024-09-13 11:21:24.548745,2024-09-13 11:21:31.000709,Patient Left
dbfceff6-114c-453f-a3b7-79d374cf23b7,Hand hygiene and wear gloves,2024-09-13 11:21:32.393844,2024-09-13 11:21:56.545373,Patient Left
7f123b7a-e589-47ff-b1df-40ea79f02dde,Disinfect injection site,2024-09-13 11:21:57.166220,2024-09-13 11:22:08.961601,Patient Left
4d25e9ba-0a27-4892-8fea-4585afec0dde,Insert needle,2024-09-13 11:22:10.327268,2024-09-13 11:22:19.951669,Patient Left
6cb2bfbe-0115-437b-a73b-c0a5d8536608,Remove tourniquet,2024-09-13 11:22:23.620324,2024-09-13 11:22:28.309597,Patient Left
d5714ff5-766e-4079-b29e-0459f23f8e6d,Start blood drawing machine,2024-09-13 11:22:31.545111,2024-09-13 11:22:33.517960,Patient Left
04dab58e-2d4c-4c14-9dfa-c8516d6d9325,Monitor patient,2024-09-13 11:22:40.479826,2024-09-13 11:22:43.789736,Patient Left
cb1d10db-8766-4026-b1d2-f0093fb98d55,Stop blood drawing machine,2024-09-13 11:22:45.803492,2024-09-13 11:22:48.838770,Patient Left
96dab68c-e538-40e4-9cdb-fae937ed314e,Remove needle,2024-09-13 11:22:49.576929,2024-09-13 11:22:57.915912,Patient Left
dbfceff6-114c-453f-a3b7-79d374cf23b7,Remove gloves and hand hygiene,2024-09-13 11:22:59.556414,2024-09-13 11:23:13.109935,Patient Left
7cc29cf8-f408-4538-a6d6-3571891ea0db,Donor check-out,2024-09-13 11:23:14.115461,2024-09-13 11:23:17.370644,Patient Left
44f8fdc7-a383-4e00-b093-5bfab4f27d1c,Take out samples,2024-09-13 11:23:19.233294,2024-09-13 11:23:27.717045,Patient Left
dbfceff6-114c-453f-a3b7-79d374cf23b7,Hand hygiene,2024-09-13 11:23:29.756355,2024-09-13 11:23:34.280582,Patient Left
1b6d505c-2da1-45b1-ab9b-70978ec5432c,HCW check-out,2024-09-13 11:23:35.100135,2024-09-13 11:23:37.118835,Patient Left
