activity_id,activity_name,start,end,patient
269680b3-2dae-4f91-a76e-eafd8ad3b308,Donor check-in,2024-09-12 11:24:54.238505,2024-09-12 11:24:56.641929,Patient Left
248d8dc6-a01c-4767-9851-8222b00a9ebe,HCW check-in,2024-09-12 11:25:01.330010,2024-09-12 11:25:04.252469,Patient Left
f6f8523b-e71d-4de6-afd2-867549e70093,Hand hygiene,2024-09-12 11:25:05.040338,2024-09-12 11:25:27.629095,Patient Left
484852f6-c36e-48c4-9eae-4ae2f7b86a1c,Check blood drawing machine,2024-09-12 11:25:29.964091,2024-09-12 11:25:34.021259,Patient Left
8a58b3fd-0cdf-4b06-8e17-f2ef9142e16b,Apply tourniquet,2024-09-12 11:25:37.407920,2024-09-12 11:25:45.724882,Patient Left
f6f8523b-e71d-4de6-afd2-867549e70093,Hand hygiene and wear gloves,2024-09-12 11:25:47.353593,2024-09-12 11:26:33.699494,Patient Left
97b32de9-4c1b-4b6d-b3a4-6ed49f157ac4,Disinfect injection site,2024-09-12 11:26:34.247172,2024-09-12 11:26:43.023731,Patient Left
9e42df93-d555-46a8-a703-3376bc2817e6,Insert needle,2024-09-12 11:26:46.284385,2024-09-12 11:27:00.102356,Patient Left
9fb65755-bb79-4e26-933d-ad62c44b49d3,Remove tourniquet,2024-09-12 11:27:02.667949,2024-09-12 11:27:06.542221,Patient Left
24c9a19d-f863-4763-9817-9936acc119fe,Start blood drawing machine,2024-09-12 11:27:08.551064,2024-09-12 11:27:11.194485,Patient Left
75932625-5d1f-45ef-9f2f-04e9706e0e81,Monitor patient,2024-09-12 11:27:18.398782,2024-09-12 11:27:22.639882,Patient Left
bfcf39d5-a75f-488b-affa-02fa338b518e,Stop blood drawing machine,2024-09-12 11:27:25.746011,2024-09-12 11:27:28.523117,Patient Left
1967f1c5-ad9f-49ad-bdbb-7bc9b0340ac2,Remove needle,2024-09-12 11:27:32.158741,2024-09-12 11:27:44.792194,Patient Left
f6f8523b-e71d-4de6-afd2-867549e70093,Remove gloves and hand hygiene,2024-09-12 11:27:48.019085,2024-09-12 11:28:17.282458,Patient Left
6ee234a6-ea2f-4631-90c3-2faadc2a0057,Donor check-out,2024-09-12 11:28:18.173143,2024-09-12 11:28:20.634970,Patient Left
a01a6120-7ee2-4632-9f16-e67c5997236f,Take out samples,2024-09-12 11:28:23.467209,2024-09-12 11:28:29.234387,Patient Left
f6f8523b-e71d-4de6-afd2-867549e70093,Hand hygiene,2024-09-12 11:28:31.004179,2024-09-12 11:28:50.783601,Patient Left
c45c11cb-4190-4a2a-bd45-43489b3082dc,HCW check-out,2024-09-12 11:28:52.243506,2024-09-12 11:28:55.020239,Patient Left
