activity_id,activity_name,start,end,patient
269680b3-2dae-4f91-a76e-eafd8ad3b308,Donor check-in,2024-09-12 11:14:26.988953,2024-09-12 11:14:29.933312,Patient Left
248d8dc6-a01c-4767-9851-8222b00a9ebe,HCW check-in,2024-09-12 11:14:31.161275,2024-09-12 11:14:34.106836,Patient Left
f6f8523b-e71d-4de6-afd2-867549e70093,Hand hygiene,2024-09-12 11:14:34.992793,2024-09-12 11:14:48.389834,Patient Left
484852f6-c36e-48c4-9eae-4ae2f7b86a1c,Check blood drawing machine,2024-09-12 11:14:49.979399,2024-09-12 11:14:54.835414,Patient Left
8a58b3fd-0cdf-4b06-8e17-f2ef9142e16b,Apply tourniquet,2024-09-12 11:14:56.255432,2024-09-12 11:15:05.252685,Patient Left
f6f8523b-e71d-4de6-afd2-867549e70093,Hand hygiene and wear gloves,2024-09-12 11:15:06.743269,2024-09-12 11:15:23.068150,Patient Left
97b32de9-4c1b-4b6d-b3a4-6ed49f157ac4,Disinfect injection site,2024-09-12 11:15:23.643951,2024-09-12 11:15:36.951419,Patient Left
9e42df93-d555-46a8-a703-3376bc2817e6,Insert needle,2024-09-12 11:15:40.220472,2024-09-12 11:15:50.371547,Patient Left
9fb65755-bb79-4e26-933d-ad62c44b49d3,Remove tourniquet,2024-09-12 11:15:51.405716,2024-09-12 11:15:54.758656,Patient Left
24c9a19d-f863-4763-9817-9936acc119fe,Start blood drawing machine,2024-09-12 11:15:56.362580,2024-09-12 11:15:58.963343,Patient Left
75932625-5d1f-45ef-9f2f-04e9706e0e81,Monitor patient,2024-09-12 11:16:04.912182,2024-09-12 11:16:12.615788,Patient Left
bfcf39d5-a75f-488b-affa-02fa338b518e,Stop blood drawing machine,2024-09-12 11:16:17.713419,2024-09-12 11:16:20.855663,Patient Left
1967f1c5-ad9f-49ad-bdbb-7bc9b0340ac2,Remove needle,2024-09-12 11:16:23.536032,2024-09-12 11:16:33.063058,Patient Left
f6f8523b-e71d-4de6-afd2-867549e70093,Remove gloves and hand hygiene,2024-09-12 11:16:37.148314,2024-09-12 11:16:51.161397,Patient Left
6ee234a6-ea2f-4631-90c3-2faadc2a0057,Donor check-out,2024-09-12 11:16:52.034939,2024-09-12 11:16:54.031447,Patient Left
a01a6120-7ee2-4632-9f16-e67c5997236f,Take out samples,2024-09-12 11:16:55.788365,2024-09-12 11:17:06.078254,Patient Left
f6f8523b-e71d-4de6-afd2-867549e70093,Hand hygiene,2024-09-12 11:17:06.941221,2024-09-12 11:17:12.413261,Patient Left
c45c11cb-4190-4a2a-bd45-43489b3082dc,HCW check-out,2024-09-12 11:17:14.001717,2024-09-12 11:17:16.330117,Patient Left
